,ID_SAEB,ID_REGIAO,ID_UF,ID_MUNICIPIO,ID_AREA,ID_ESCOLA,ID_DEPENDENCIA_ADM,ID_LOCALIZACAO,ID_TURMA,CO_PROFESSOR,ID_SERIE,IN_PREENCHIMENTO_QUESTIONARIO,TX_RESP_Q001,TX_RESP_Q002,TX_RESP_Q003,TX_RESP_Q004,TX_RESP_Q005,TX_RESP_Q006,TX_RESP_Q007,TX_RESP_Q008,TX_RESP_Q009,TX_RESP_Q010,TX_RESP_Q011,TX_RESP_Q012,TX_RESP_Q013,TX_RESP_Q014,TX_RESP_Q015,TX_RESP_Q016,TX_RESP_Q017,TX_RESP_Q018,TX_RESP_Q019,TX_RESP_Q020,TX_RESP_Q021,TX_RESP_Q022,TX_RESP_Q023,TX_RESP_Q024,TX_RESP_Q025,TX_RESP_Q026,TX_RESP_Q027,TX_RESP_Q028,TX_RESP_Q029,TX_RESP_Q030,TX_RESP_Q031,TX_RESP_Q032,TX_RESP_Q033,TX_RESP_Q034,TX_RESP_Q035,TX_RESP_Q036,TX_RESP_Q037,TX_RESP_Q038,TX_RESP_Q039,TX_RESP_Q040,TX_RESP_Q041,TX_RESP_Q042,TX_RESP_Q043,TX_RESP_Q044,TX_RESP_Q045,TX_RESP_Q046,TX_RESP_Q047,TX_RESP_Q048,TX_RESP_Q049,TX_RESP_Q050,TX_RESP_Q051,TX_RESP_Q052,TX_RESP_Q053,TX_RESP_Q054,TX_RESP_Q055,TX_RESP_Q056,TX_RESP_Q057,TX_RESP_Q058,TX_RESP_Q059,TX_RESP_Q060,TX_RESP_Q061,TX_RESP_Q062,TX_RESP_Q063,TX_RESP_Q064,TX_RESP_Q065,TX_RESP_Q066,TX_RESP_Q067,TX_RESP_Q068,TX_RESP_Q069,TX_RESP_Q070,TX_RESP_Q071,TX_RESP_Q072,TX_RESP_Q073,TX_RESP_Q074,TX_RESP_Q075,TX_RESP_Q076,TX_RESP_Q077,TX_RESP_Q078,TX_RESP_Q079,TX_RESP_Q080,TX_RESP_Q081,TX_RESP_Q082,TX_RESP_Q083,TX_RESP_Q084,TX_RESP_Q085,TX_RESP_Q086,TX_RESP_Q087,TX_RESP_Q088,TX_RESP_Q089,TX_RESP_Q090,TX_RESP_Q091,TX_RESP_Q092,TX_RESP_Q093,TX_RESP_Q094,TX_RESP_Q095,TX_RESP_Q096,TX_RESP_Q097,TX_RESP_Q098,TX_RESP_Q099,TX_RESP_Q100,TX_RESP_Q101,TX_RESP_Q102,TX_RESP_Q103,TX_RESP_Q104,TX_RESP_Q105,TX_RESP_Q106,TX_RESP_Q107,TX_RESP_Q108,TX_RESP_Q109,TX_RESP_Q110,TX_RESP_Q111,TX_RESP_Q112,TX_RESP_Q113,TX_RESP_Q114,TX_RESP_Q115,TX_RESP_Q116,TX_RESP_Q117,TX_RESP_Q118,TX_RESP_Q119,TX_RESP_Q120,TX_RESP_Q121,TX_RESP_Q122,TX_RESP_Q123,TX_RESP_Q124,TX_RESP_Q125,TX_RESP_Q126,TX_RESP_Q127,TX_RESP_Q128
89654,2019,2,24,6312140,2,61251159,2,1,1211709,2019091156,12,1,C,G,C,B,A,C,B,B,C,B,B,B,B,C,C,B,C,C,B,B,C,C,C,A,B,B,A,C,B,C,A,C,E,B,A,A,B,A,D,D,B,D,C,C,C,D,B,C,C,D,D,C,B,B,A,A,B,A,A,A,A,C,C,B,B,C,B,B,B,A,A,B,B,A,A,A,A,A,A,E,A,C,C,A,C,A,A,C,B,D,B,B,A,C,C,C,C,C,B,A,A,A,A,A,A,A,A,A,A,E,F,E,C,E,F,F,,,,,,,E,F,F,E,F,D
89655,2019,2,24,6312140,2,61251159,2,1,1211709,2019216070,12,1,C,G,D,B,A,C,A,A,C,B,B,B,B,C,D,D,D,D,B,B,B,D,C,A,B,B,A,C,B,C,A,C,E,B,A,A,B,A,E,D,B,C,C,B,C,D,A,C,C,C,C,D,D,C,A,A,B,C,A,A,A,B,B,B,B,B,B,B,B,A,A,B,B,A,A,A,A,A,A,E,A,C,C,A,C,A,A,C,B,D,B,B,A,C,C,C,C,C,B,A,A,A,A,A,A,A,A,A,A,E,F,E,C,E,F,F,E,E,F,F,C,F,,,,,,
89656,2019,2,24,6312140,2,61255827,3,1,1070520,2019085477,5,1,A,E,E,B,A,C,B,C,C,C,B,C,B,C,D,C,C,C,C,B,D,D,D,C,B,A,A,D,C,B,B,C,D,D,C,A,C,B,D,C,B,D,C,D,D,D,B,C,D,D,C,D,C,B,A,B,B,B,A,A,A,D,D,D,D,C,D,D,B,B,A,A,A,A,C,C,C,C,C,A,C,C,C,C,C,B,C,C,B,C,B,C,B,D,D,D,D,D,C,A,A,A,A,A,A,A,A,A,A,F,F,E,D,F,F,F,F,E,F,F,D,F,F,F,F,F,F,F
89657,2019,2,24,6312140,2,61255827,3,1,1166957,2019088448,5,1,C,G,E,B,A,C,B,C,C,B,B,C,C,B,C,B,C,B,B,B,C,C,D,C,C,C,A,B,C,C,C,C,D,E,E,E,D,E,E,C,B,C,C,C,C,C,B,C,D,C,C,C,D,A,A,B,B,C,A,A,A,B,B,B,B,B,B,B,B,A,A,A,A,A,C,C,C,C,C,B,B,C,C,B,C,B,C,B,B,B,B,B,B,C,C,B,C,C,C,A,A,A,A,A,A,A,A,A,A,F,F,E,C,E,F,E,E,E,F,E,E,E,F,E,F,E,F,E
89658,2019,2,24,6312140,2,61261470,4,1,1074437,2019113408,12,1,A,D,D,D,D,D,B,C,D,C,B,C,C,C,D,D,D,D,B,B,D,D,D,D,D,D,D,D,D,D,D,D,E,E,E,E,E,E,E,B,A,D,D,D,D,D,C,D,D,D,D,D,D,B,A,D,D,D,A,A,A,D,D,D,D,D,D,D,C,B,B,B,C,B,C,C,C,C,C,E,D,D,D,D,D,D,D,D,D,D,D,D,B,C,C,C,D,C,C,A,A,A,A,A,A,A,A,A,A,E,E,C,C,E,E,E,E,E,E,E,B,E,,,,,,
89659,2019,2,24,6312140,2,61261470,4,1,1074437,2019131891,12,1,C,D,A,C,D,C,B,B,C,C,B,B,A,C,D,D,D,D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,E,E,E,E,E,E,E,B,B,D,D,D,D,D,B,D,D,D,D,D,D,D,C,D,D,D,B,A,A,C,D,D,D,D,D,D,C,B,A,C,C,B,C,C,C,C,C,E,D,D,D,D,D,D,D,D,C,D,D,D,B,C,C,C,C,C,C,A,A,A,A,A,A,A,A,A,A,F,F,F,F,F,F,F,,,,,,,F,F,F,F,F,F
89660,2019,2,24,6312140,2,61262529,3,1,1098216,2019199139,5,1,C,F,D,B,A,D,B,B,C,B,B,B,C,C,B,D,D,D,B,B,C,A,B,B,B,A,A,B,C,C,C,D,D,E,E,E,E,D,E,C,C,C,C,C,C,C,A,D,D,C,C,C,C,A,A,B,B,B,A,A,A,D,D,D,D,D,D,D,D,B,A,A,A,A,C,C,C,C,C,E,D,D,D,D,D,D,D,D,C,D,D,D,B,C,C,C,C,C,C,A,A,A,A,A,A,A,A,A,A,F,F,D,C,E,F,F,E,E,E,E,E,E,F,F,F,F,F,F
89661,2019,2,24,6312140,2,61263555,4,1,978994,2019072816,9,1,A,D,B,A,D,C,B,B,C,B,B,C,C,C,D,D,B,C,B,B,C,C,C,D,D,C,C,D,D,C,D,D,E,D,D,C,C,C,C,C,C,D,D,C,C,D,B,C,C,C,C,C,C,A,A,A,A,A,A,A,A,,,,,,,,C,B,A,B,C,A,A,A,A,A,A,A,C,C,C,C,C,D,D,D,B,C,C,D,C,B,C,B,C,C,C,A,A,A,A,A,A,A,A,A,A,E,E,E,C,D,F,F,E,E,F,F,E,E,,,,,,
89662,2019,2,24,6312140,2,61263555,4,1,978994,2019119015,9,1,C,D,D,C,D,C,A,B,C,C,B,B,B,B,C,C,C,C,B,B,D,C,D,D,D,C,D,D,D,D,D,D,E,E,A,E,D,E,E,B,B,D,C,D,D,D,B,D,D,D,D,C,C,A,A,B,B,B,B,A,A,D,D,D,D,D,D,B,C,A,A,B,B,A,B,A,A,A,A,B,C,D,D,D,D,C,D,C,B,C,D,D,B,C,C,C,C,C,C,A,A,A,A,A,A,A,A,A,A,F,F,E,D,E,F,E,,,,,,,F,F,F,D,E,D
89663,2019,2,24,6312140,2,61263555,4,1,1203706,2019052473,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89664,2019,2,24,6312140,2,61263555,4,1,1203706,2019194699,12,1,C,G,D,C,D,C,C,C,D,C,B,C,C,C,D,C,C,C,C,C,D,D,C,D,C,C,C,D,D,D,C,D,D,E,A,A,A,A,D,B,B,D,D,D,C,D,C,D,C,D,C,D,C,B,B,C,C,B,B,B,A,D,D,D,D,D,D,D,C,A,A,B,B,A,B,C,C,C,C,A,C,C,B,C,C,C,D,C,C,C,D,D,D,C,C,C,D,D,D,A,A,A,A,A,A,A,A,A,A,F,F,F,B,F,F,F,,,,,,,F,F,F,F,F,F
89665,2019,2,24,6312140,2,61265809,3,1,993551,2019094952,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,B,E,B,D,,,,,,,
89666,2019,2,24,6312140,2,61265809,3,1,993551,2019096875,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,D,E,C,E,C
89667,2019,2,24,6312140,2,61265809,3,1,1086584,2019094952,9,1,C,G,C,B,A,C,B,C,C,A,B,B,C,B,C,B,D,D,B,B,D,B,A,A,C,A,A,A,B,B,B,B,D,C,C,A,B,B,E,C,B,D,D,C,D,D,A,C,D,C,B,D,C,A,A,B,A,A,A,A,B,D,C,C,B,B,B,B,D,A,A,A,A,A,C,C,C,C,C,C,C,C,B,C,C,C,D,D,B,B,C,B,A,C,B,C,C,C,C,A,A,A,A,A,A,A,A,A,A,E,E,E,C,B,E,E,D,B,E,B,D,A,,,,,,
89668,2019,2,24,6312140,2,61265809,3,1,1086584,2019096875,9,1,A,E,D,B,A,B,B,B,C,C,B,B,C,C,D,B,C,B,B,C,D,C,A,B,C,B,A,C,C,C,C,B,D,D,D,A,A,A,E,C,B,C,C,C,B,C,B,B,C,C,B,B,B,C,A,B,B,B,A,A,A,C,C,B,B,A,B,A,B,A,B,C,A,A,C,C,C,C,C,C,C,C,D,D,D,C,C,D,B,C,B,C,B,C,B,C,C,C,B,A,A,A,A,A,A,A,A,A,A,E,E,E,C,E,E,D,,,,,,,E,D,E,C,E,C
89669,2019,2,24,6312140,2,61268821,4,1,1108946,2019190774,5,1,C,G,G,A,,C,B,D,D,C,A,B,B,C,D,D,D,D,C,C,D,D,C,B,D,C,B,C,A,A,B,C,E,C,A,A,B,A,E,E,D,D,C,D,D,D,B,B,D,C,C,C,B,C,A,B,C,D,C,A,A,D,C,D,D,D,D,D,C,A,B,A,A,A,C,C,C,A,A,B,C,C,B,C,B,C,D,C,B,C,C,C,B,D,B,D,C,C,D,A,A,A,A,A,A,A,A,A,A,F,F,E,D,E,F,E,E,D,E,E,E,F,F,F,F,E,F,F
89670,2019,2,24,6312140,2,61269215,3,1,1110746,2019071495,9,1,C,F,A,B,A,D,C,B,C,B,C,C,B,C,D,C,D,C,B,C,D,B,D,B,D,C,B,D,C,B,C,D,A,A,A,A,A,A,E,C,B,D,D,C,C,D,B,D,D,D,B,D,D,B,B,B,C,B,A,D,A,D,D,D,D,C,D,B,A,B,A,A,A,A,,A,A,A,A,A,C,C,C,D,C,C,C,C,B,B,B,C,B,C,C,C,D,C,C,B,B,A,A,A,A,A,A,A,A,E,E,E,E,E,F,E,E,D,E,E,C,F,,,,,,
89671,2019,2,24,6312140,2,61269215,3,1,1110746,2019103616,9,1,B,E,C,B,A,C,B,B,B,B,B,C,C,D,D,D,D,D,D,D,D,D,D,C,C,A,A,C,D,D,C,C,A,A,A,A,A,A,E,D,D,D,D,D,D,D,C,D,D,D,C,C,D,D,D,C,D,D,A,A,A,D,D,D,D,D,D,C,C,D,A,A,A,A,A,A,B,B,B,C,B,C,C,C,B,B,B,C,B,C,B,B,A,C,C,C,C,C,B,B,B,A,A,A,A,A,A,A,A,F,E,E,B,E,F,E,,,,,,,F,F,F,D,E,E
89672,2019,2,24,6312140,2,61270157,2,1,991096,2019053007,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89673,2019,2,24,6312140,2,61270157,2,1,991096,2019059299,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89674,2019,2,24,6312140,2,61270157,2,1,1003013,2019100174,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,F,F,F,F,F
89675,2019,2,24,6312140,2,61270157,2,1,1003013,2019122895,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,E,E,E,C,E,,,,,,
89676,2019,2,24,6312140,2,61270157,2,1,1045390,2019058283,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89677,2019,2,24,6312140,2,61270157,2,1,1045390,2019180353,9,1,C,G,F,A,A,D,B,C,C,B,B,C,C,C,D,C,C,C,B,B,D,D,C,A,C,B,A,C,C,B,B,C,D,D,A,A,B,C,C,C,B,C,C,C,C,C,A,B,C,C,C,C,A,D,A,A,C,C,A,A,A,D,D,C,B,C,C,C,A,A,A,A,B,A,B,A,A,A,A,A,B,B,C,C,C,B,B,B,B,B,B,B,B,C,C,C,C,C,C,A,A,A,A,A,A,A,A,A,A,D,D,D,C,D,E,E,D,D,C,C,C,D,,,,,,
89678,2019,2,24,6312140,2,61270157,2,1,1045452,2019100174,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,F,F,F,F,F
89679,2019,2,24,6312140,2,61270157,2,1,1045452,2019122895,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,E,E,E,C,E,,,,,,
89680,2019,2,24,6312140,2,61270157,2,1,1045525,2019100174,12,1,A,F,D,B,A,D,A,B,C,C,A,C,D,D,D,D,D,D,D,D,D,D,C,C,B,B,B,D,C,C,C,C,E,E,E,E,E,E,E,C,C,D,D,D,D,D,B,D,D,C,D,C,D,C,C,B,B,B,A,A,A,C,C,C,C,C,C,C,A,A,C,A,C,A,C,C,C,C,C,A,A,D,A,A,B,A,A,C,C,D,B,B,B,C,C,C,C,C,C,A,A,A,A,A,A,A,A,A,A,F,F,F,B,A,F,F,,,,,,,F,F,F,F,F,F
89681,2019,2,24,6312140,2,61270157,2,1,1045525,2019122895,12,1,A,E,D,B,A,B,C,B,B,B,B,C,C,C,C,C,D,C,C,C,D,C,C,B,C,B,A,B,B,C,A,C,D,C,B,B,B,A,D,C,A,D,C,B,C,C,B,B,D,C,B,C,B,B,A,A,B,B,A,B,A,B,C,C,B,A,C,B,B,A,A,B,A,A,B,C,B,C,B,E,C,C,B,B,C,C,C,A,B,C,B,B,A,C,B,C,D,C,C,A,A,A,A,A,A,A,A,A,A,E,D,C,C,D,F,F,E,E,E,E,C,E,,,,,,
89682,2019,2,24,6312140,2,61270157,2,1,1072522,2019058105,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89683,2019,2,24,6312140,2,61270157,2,1,1072522,2019058436,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89684,2019,2,24,6312140,2,61270157,2,1,1084194,2019070578,9,1,C,D,A,B,B,C,A,D,C,C,B,C,C,C,D,D,D,D,D,C,D,D,C,C,C,D,D,C,D,C,D,D,A,D,A,A,A,D,E,C,C,D,C,D,C,C,C,C,C,C,B,C,B,A,A,D,B,B,A,A,D,D,D,C,C,C,C,C,B,B,B,B,B,B,A,A,A,A,A,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,B,C,C,C,B,A,A,A,B,A,A,A,A,A,B,F,F,D,C,A,F,E,,,,,,,F,F,F,F,F,E
89685,2019,2,24,6312140,2,61270157,2,1,1084194,2019122895,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,D,E,E,C,E,,,,,,
89686,2019,2,24,6312140,2,61270157,2,1,1123004,2019058101,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89687,2019,2,24,6312140,2,61270157,2,1,1123004,2019153982,9,1,A,,D,A,A,D,C,C,C,B,B,C,C,C,C,C,B,C,B,A,D,C,C,B,B,A,B,B,C,C,C,C,A,A,A,A,A,A,C,C,B,D,D,D,D,D,B,C,C,D,D,C,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,B,A,A,C,A,C,C,A,C,C,C,C,C,C,C,C,B,C,C,C,A,C,B,C,C,B,C,A,B,A,A,A,A,A,A,A,A,F,F,C,B,B,E,E,E,,,,,,F,F,F,E,F,E
89688,2019,2,24,6312140,2,61270157,2,1,1126838,2019059300,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89689,2019,2,24,6312140,2,61270157,2,1,1126838,2019180353,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,D,C,C,C,D,,,,,,
89690,2019,2,24,6312140,2,61270157,2,1,1138369,2019053008,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89691,2019,2,24,6312140,2,61270157,2,1,1138369,2019180353,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,D,C,C,C,D,,,,,,
89692,2019,2,24,6312140,2,61270157,2,1,1157719,2019100174,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,F,F,F,F,F
89693,2019,2,24,6312140,2,61270157,2,1,1157719,2019122895,12,1,A,E,D,B,A,B,C,B,B,B,B,C,C,C,C,C,D,C,C,C,D,C,C,B,C,B,A,B,B,C,A,C,D,C,B,B,B,A,D,C,A,D,C,B,C,C,B,B,D,C,B,C,B,B,A,A,B,B,A,B,A,B,C,C,B,A,C,B,B,A,A,B,A,A,B,C,B,C,B,E,C,C,B,B,C,C,C,A,B,C,B,B,A,C,B,C,D,C,C,A,A,A,A,A,A,A,A,A,A,E,D,C,C,D,F,F,E,E,E,E,C,E,,,,,,
89694,2019,2,24,6312140,2,61270157,2,1,1173035,2019058107,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89695,2019,2,24,6312140,2,61270157,2,1,1173035,2019058442,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89696,2019,2,24,6312140,2,61271757,2,1,1072629,2019071842,12,1,C,D,A,D,A,B,B,C,C,B,B,B,B,C,D,D,D,D,D,A,D,C,C,B,A,B,B,C,D,C,C,C,A,B,A,A,D,A,E,B,A,D,D,D,D,D,A,D,C,D,C,D,D,D,A,B,C,D,A,A,A,D,D,D,D,D,D,C,D,B,A,A,A,A,B,B,B,C,A,E,A,C,A,B,C,B,B,C,A,B,B,C,A,B,C,C,D,C,C,A,B,A,A,A,A,A,A,A,A,B,B,E,D,A,E,D,D,C,E,D,A,C,,,,,,
89697,2019,2,24,6312140,2,61271757,2,1,1072629,2019232425,12,1,C,F,D,C,A,C,B,B,C,C,C,C,C,C,C,B,C,B,B,B,C,B,D,C,B,B,A,D,D,D,D,D,D,C,B,B,B,B,E,D,D,D,D,D,D,D,B,C,C,D,D,C,B,A,A,B,B,A,A,A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,C,C,C,C,C,E,C,C,C,C,C,C,C,C,B,B,C,C,A,C,C,C,C,C,C,A,B,A,A,A,A,A,A,A,A,E,E,D,C,A,E,E,,,,,,,E,E,E,E,E,E
89698,2019,2,24,6312140,2,61271757,2,1,1177093,2019071842,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,D,A,C,,,,,,
89699,2019,2,24,6312140,2,61271757,2,1,1177093,2019232425,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,E,E,E,E,E
89700,2019,2,24,6312140,2,61273322,2,1,1099837,2019085665,12,1,B,G,D,A,A,C,B,B,C,B,B,B,C,C,D,D,C,B,B,B,D,C,C,A,A,D,A,D,D,D,D,D,E,C,C,C,D,C,D,D,C,D,D,C,C,D,B,C,D,D,D,D,B,A,A,B,C,A,A,A,A,C,C,C,C,C,C,C,A,A,A,A,B,A,B,C,C,C,C,E,C,C,C,C,C,C,C,C,B,C,B,B,A,C,C,C,C,C,C,A,A,A,A,A,A,A,A,A,A,E,E,E,E,B,F,E,E,F,E,F,E,E,,,,,,
89701,2019,2,24,6312140,2,61273322,2,1,1099837,2019095567,12,1,A,F,C,A,A,B,C,C,D,B,B,C,C,C,C,B,D,D,C,D,D,D,D,D,D,B,B,D,D,D,D,D,E,E,D,D,D,D,E,E,D,D,D,D,D,D,C,C,D,C,D,C,C,C,B,D,D,D,B,C,A,C,C,C,C,C,C,C,A,B,A,B,B,A,C,C,C,C,C,E,C,C,B,C,C,C,C,C,C,C,C,C,B,C,C,C,C,C,B,A,A,A,A,A,A,A,A,A,A,F,F,E,D,F,F,F,,,,,,,F,F,E,E,F,F
89702,2019,2,24,6312140,2,61273322,2,1,1134625,2019085665,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,F,E,F,E,E,,,,,,
89703,2019,2,24,6312140,2,61273322,2,1,1134625,2019095567,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,F,E,E,F,F
89704,2019,2,24,6312140,2,61273336,2,1,1033870,2019058103,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89705,2019,2,24,6312140,2,61273336,2,1,1033870,2019198138,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,E,D,D,E,E
89706,2019,2,24,6312140,2,61273336,2,1,1076720,2019058291,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89707,2019,2,24,6312140,2,61273336,2,1,1076720,2019070014,9,1,A,E,A,B,A,D,B,D,D,C,A,B,C,C,D,D,C,D,C,D,D,D,B,D,D,D,C,D,D,D,B,C,E,E,A,A,D,E,D,C,D,D,D,D,D,B,D,D,D,C,D,D,C,B,B,B,C,B,B,A,A,C,C,C,B,A,C,B,C,B,B,D,B,A,C,C,C,C,C,C,D,D,D,D,D,D,D,D,D,D,D,D,C,D,C,C,D,B,C,A,A,A,A,A,A,A,A,A,A,E,E,E,D,F,F,F,E,F,E,F,D,F,,,,,,
89708,2019,2,24,6312140,2,61273336,2,1,1084610,2019058104,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
