,ID_SAEB,ID_REGIAO,ID_UF,ID_MUNICIPIO,ID_AREA,ID_ESCOLA,ID_DEPENDENCIA_ADM,ID_LOCALIZACAO,ID_TURMA,ID_TURNO,ID_SERIE,ID_ALUNO,IN_SITUACAO_CENSO,IN_PREENCHIMENTO_LP,IN_PREENCHIMENTO_MT,IN_PRESENCA_LP,IN_PRESENCA_MT,ID_CADERNO_LP,ID_BLOCO_1_LP,ID_BLOCO_2_LP,NU_BLOCO_1_ABERTA_LP,NU_BLOCO_2_ABERTA_LP,ID_CADERNO_MT,ID_BLOCO_1_MT,ID_BLOCO_2_MT,NU_BLOCO_1_ABERTA_MT,NU_BLOCO_2_ABERTA_MT,TX_RESP_BLOCO1_LP,TX_RESP_BLOCO2_LP,CO_CONCEITO_Q1_LP,CO_CONCEITO_Q2_LP,CO_RESPOSTA_TEXTO,CO_CONCEITO_PROPOSITO,CO_CONCEITO_ELEMENTO,CO_CONCEITO_SEGMENTACAO,CO_TEXTO_GRAFIA,TX_RESP_BLOCO1_MT,TX_RESP_BLOCO2_MT,CO_CONCEITO_Q1_MT,CO_CONCEITO_Q2_MT,IN_PROFICIENCIA_LP,IN_PROFICIENCIA_MT,IN_AMOSTRA,ESTRATO,PESO_ALUNO_LP,PROFICIENCIA_LP,ERRO_PADRAO_LP,PROFICIENCIA_LP_SAEB,ERRO_PADRAO_LP_SAEB,PESO_ALUNO_MT,PROFICIENCIA_MT,ERRO_PADRAO_MT,PROFICIENCIA_MT_SAEB,ERRO_PADRAO_MT_SAEB
36385,2019,2,24,6312193,1,61257980,2,1,1033706,2,2,39910822,1,1,1,1,1,2,2,3,2,3,2,2,3,2,3,AACDDBDD,CDCBCACD,A,B,TX,A,A,A,A,CCDABACBC,CBCDDBBCA,20,21,1,1,1,24211,2.4667519182,0.20114,0.356772,759.367296,19.767426,2.4188087774,-0.018784,0.407943,747.578889,23.060883
36386,2019,2,24,6312193,1,61257980,2,1,1033706,2,2,39910823,1,1,1,1,1,2,2,3,2,3,2,2,3,2,3,AACDDBCC,CDCBDBAA,A,B,TX,B,C,A,A,BBADBABAA,BBCADACAA,22,11,1,1,1,24211,2.4667519182,-0.416133,0.303748,725.166465,16.829561,2.4188087774,-1.120724,0.453858,685.286586,25.656442
36387,2019,2,24,6312193,1,61257980,2,1,1033706,2,2,39910824,1,0,0,0,0,2,2,3,2,3,2,2,3,2,3,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,24211,,,,,,,,,,
36388,2019,2,24,6312193,1,61257980,2,1,1033706,2,2,39910825,1,1,1,1,1,2,2,3,2,3,2,2,3,2,3,CACADAAB,CDCACBAA,A,C,TX,A,A,B,A,CBB.DAAAA,CCADDDBCA,0,21,1,1,1,24211,2.4667519182,-1.027002,0.279709,691.320457,15.497649,2.4188087774,-0.881474,0.563504,698.811309,31.854695
36389,2019,2,24,6312193,1,61257980,2,1,1033706,2,2,39910826,1,0,0,0,0,2,2,3,2,3,2,2,3,2,3,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,24211,,,,,,,,,,
36390,2019,2,24,6312193,1,61267250,4,1,1085662,2,2,35590398,1,1,1,1,1,20,6,2,6,2,20,6,2,6,2,CCAADAAB,AACDDBCD,A,A,TX,A,A,A,A,DADCDBCBA,CCDDBAABA,0,0,1,1,1,24411,19.862970783,0.276341,0.366521,763.533907,20.307583,18.966508422,-1.060897,0.423232,688.668586,23.925165
36391,2019,2,24,6312193,1,61267250,4,1,1085662,2,2,35590399,1,1,1,1,1,20,6,2,6,2,20,6,2,6,2,CCAACCDB,AACDDBCD,A,A,TX,B,C,A,A,DABCACCAB,CCADBAACA,2,23,1,1,1,24411,19.862970783,0.54706,0.415596,778.533453,23.026648,18.966508422,0.016893,0.385273,749.595698,21.779355
36392,2019,2,24,6312193,1,61267250,4,1,1085662,2,2,35590400,1,1,1,1,1,20,6,2,6,2,20,6,2,6,2,CCAACDDB,AACDDBCD,B,B,TX,B,C,A,A,DABCBCAAB,CCDDBCAAA,2,23,1,1,1,24411,19.862970783,0.186548,0.369488,758.558807,20.471973,18.966508422,1.764177,0.586142,848.369084,33.134413
36393,2019,2,24,6312193,1,61267250,4,1,1085662,2,2,35590401,1,1,1,1,1,20,6,2,6,2,20,6,2,6,2,CCAACDDB,AACDDCCC,A,A,TX,B,C,B,A,DABCACCAB,CCADCAAAB,0,23,1,1,1,24411,19.862970783,0.172309,0.342466,757.769876,18.974784,18.966508422,-0.169457,0.396568,739.061394,22.417858
36394,2019,2,24,6312193,1,61267250,4,1,1085662,2,2,35590402,1,1,1,1,1,20,6,2,6,2,20,6,2,6,2,CCAACDDB,AACDDBAD,A,A,TX,B,C,A,A,DABCBCDAB,CDDBBCAAA,2,23,1,1,1,24411,19.862970783,0.611876,0.42644,782.124669,23.627475,18.966508422,0.81006,0.440147,794.433166,24.881364
36395,2019,2,24,6312193,1,61267250,4,1,1085662,2,2,35590724,1,1,1,1,1,20,6,2,6,2,20,6,2,6,2,CCAACDAB,AACDDBAD,A,A,TX,A,B,A,A,DABCBCAAB,CCDDBBAAA,2,23,1,1,1,24411,19.862970783,0.720453,0.446193,788.140522,24.721916,18.966508422,1.17281,0.469742,814.939303,26.55436
36396,2019,2,24,6312193,1,61267250,4,1,1085662,2,2,35590725,1,0,0,0,0,20,6,2,6,2,20,6,2,6,2,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,24411,,,,,,,,,,
36397,2019,2,24,6312193,1,61267250,4,1,1085662,2,2,35590726,1,0,0,0,0,20,6,2,6,2,20,6,2,6,2,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,24411,,,,,,,,,,
36398,2019,2,24,6312193,1,61267250,4,1,1085662,2,2,35590727,1,0,1,0,1,20,6,2,6,2,20,6,2,6,2,........,........,D,D,BR,.,.,.,.,AABCABCAB,CCDDAAACA,0,20,0,1,1,24411,,,,,,18.966508422,-0.411235,0.389751,725.393764,22.032495
36399,2019,2,24,6312193,1,61267250,4,1,1085662,2,2,35590728,1,1,1,1,1,20,6,2,6,2,20,6,2,6,2,CCAACCDB,AACDDDAD,A,A,TX,A,A,A,A,DABCACAAB,CCDDBBACC,0,22,1,1,1,24411,19.862970783,0.318629,0.367851,765.87693,20.381273,18.966508422,0.168054,0.387678,758.140779,21.915309
36400,2019,2,24,6312193,1,61267250,4,1,1085662,2,2,35590729,1,0,0,0,0,20,6,2,6,2,20,6,2,6,2,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,24411,,,,,,,,,,
36401,2019,2,24,6312193,1,61267250,4,1,1085662,2,2,35590730,1,0,1,0,1,20,6,2,6,2,20,6,2,6,2,........,........,D,D,BR,.,.,.,.,BDACADDCA,CAADBACBB,0,0,0,1,1,24411,,,,,,18.966508422,-2.062627,0.489294,632.041121,27.659628
36402,2019,2,24,6312193,1,61267250,4,1,1085662,2,2,35590731,1,0,0,0,0,20,6,2,6,2,20,6,2,6,2,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,24411,,,,,,,,,,
36403,2019,2,24,6312193,1,61267250,4,1,1085662,2,2,35590732,1,0,0,0,0,20,6,2,6,2,20,6,2,6,2,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,24411,,,,,,,,,,
36404,2019,2,24,6312193,1,61267250,4,1,1085662,2,2,35590733,1,1,1,1,1,20,6,2,6,2,20,6,2,6,2,CCAACADB,AACDDBBC,A,A,TX,A,A,A,A,DABCBCCAB,CCDDBCABA,2,20,1,1,1,24411,19.862970783,0.210903,0.3457,759.908228,19.153968,18.966508422,0.859112,0.436503,797.206059,24.67537
36405,2019,2,24,6312193,1,61267250,4,1,1085662,2,2,35590741,1,0,0,0,0,20,6,2,6,2,20,6,2,6,2,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,24411,,,,,,,,,,
36406,2019,2,24,6312193,1,61267250,4,1,1085662,2,2,35590742,1,1,1,1,1,20,6,2,6,2,20,6,2,6,2,CAABDCCB,BACBBBDD,A,A,NL,*,*,*,*,DCBDAACAB,CBADBAACA,2,23,1,1,1,24411,19.862970783,-1.171878,0.297682,683.29341,16.493467,18.966508422,-0.773945,0.418893,704.889888,23.679883
36407,2019,2,24,6312193,1,61267250,4,1,1085662,2,2,35590743,1,1,0,1,0,20,6,2,6,2,20,6,2,6,2,CCAACCBB,AACDDBDC,B,B,TX,A,B,B,A,.........,.........,.,.,1,0,1,24411,19.862970783,-0.424797,0.306722,724.686425,16.99434,,,,,
36408,2019,2,24,6312193,1,61267250,4,1,1085662,2,2,35590744,1,0,0,0,0,20,6,2,6,2,20,6,2,6,2,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,24411,,,,,,,,,,
36409,2019,2,24,6312193,1,61267250,4,1,1085662,2,2,35590745,1,0,0,0,0,20,6,2,6,2,20,6,2,6,2,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,24411,,,,,,,,,,
36410,2019,2,24,6312193,1,61268330,4,1,1095355,2,2,39136265,1,0,0,0,0,12,5,7,5,7,12,5,7,5,7,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,24411,,,,,,,,,,
36411,2019,2,24,6312193,1,61268330,4,1,1095355,2,2,39136266,1,1,1,1,1,12,5,7,5,7,12,5,7,5,7,BCBCBAAD,BACCCDCA,A,B,TX,A,B,A,A,ABBCDCCBA,CCBADDABB,21,2,1,1,1,24411,9.9314853913,0.559147,0.395553,779.203149,21.916139,9.4832542108,0.639744,0.430692,784.805259,24.346876
36412,2019,2,24,6312193,1,61268330,4,1,1095355,2,2,39136267,1,1,1,1,1,12,5,7,5,7,12,5,7,5,7,BCBCBCAD,BACCCABC,D,B,NL,*,*,*,*,ABCBCDBBC,CCBABAC.A,21,0,1,1,1,24411,9.9314853913,-0.612668,0.334432,714.277183,18.529649,9.4832542108,-1.016978,0.408668,691.151313,23.101867
36413,2019,2,24,6312193,1,61268330,4,1,1095355,2,2,39136268,1,0,0,0,0,12,5,7,5,7,12,5,7,5,7,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,24411,,,,,,,,,,
36414,2019,2,24,6312193,1,61268330,4,1,1095355,2,2,39136269,1,1,0,1,0,12,5,7,5,7,12,5,7,5,7,BCBABCCD,BACCCDCA,A,A,TX,B,C,A,A,.........,.........,.,.,1,0,1,24411,9.9314853913,0.586012,0.41793,780.69164,23.155967,,,,,
36415,2019,2,24,6312193,1,61268330,4,1,1095355,2,2,39136270,1,1,1,1,1,12,5,7,5,7,12,5,7,5,7,BCBCBCDD,BACCCDCA,A,A,TX,A,B,A,A,ABBCCCDBC,CCBADAACB,21,2,1,1,1,24411,9.9314853913,1.552952,0.552491,834.266235,30.611498,9.4832542108,0.472008,0.41996,775.323198,23.7402
36416,2019,2,24,6312193,1,61268330,4,1,1095355,2,2,39136271,1,1,1,1,1,12,5,7,5,7,12,5,7,5,7,BCBCBABD,BACCCDCC,A,A,TX,B,C,A,A,ABCCDCDBA,CCBAAACAB,21,0,1,1,1,24411,9.9314853913,0.656055,0.401496,784.572465,22.245419,9.4832542108,-0.264253,0.403398,733.702608,22.803955
36417,2019,2,24,6312193,1,61268330,4,1,1095355,2,2,39136272,1,1,1,1,1,12,5,7,5,7,12,5,7,5,7,*CBCBCD*,BACCCDAA,A,A,TX,A,B,A,A,ABBCDADBA,CCBAABAAB,11,2,1,1,1,24411,9.9314853913,0.571588,0.420348,779.892459,23.289939,9.4832542108,-0.046164,0.380405,746.031107,21.504169
36418,2019,2,24,6312193,1,61268330,4,1,1095355,2,2,39136273,1,1,1,1,1,12,5,7,5,7,12,5,7,5,7,AABCBBAA,BABAA*AC,B,B,NL,*,*,*,*,ACBCBCBAC,CCBAADBCB,11,2,1,1,1,24411,9.9314853913,-1.390051,0.269324,671.205245,14.922254,9.4832542108,-0.526732,0.448307,718.864757,25.342646
36419,2019,2,24,6312193,1,61268330,4,1,1095355,2,2,39136274,1,1,1,1,1,12,5,7,5,7,12,5,7,5,7,BCBCB*BD,BACCCDCB,A,B,TX,A,A,A,A,ABBCDCABC,CCBADAACB,21,2,1,1,1,24411,9.9314853913,0.559147,0.395553,779.203149,21.916139,9.4832542108,0.499304,0.419193,776.866232,23.696841
36420,2019,2,24,6312193,1,61268330,4,1,1095355,2,2,39136275,1,1,1,1,1,12,5,7,5,7,12,5,7,5,7,BCBCBCAD,BACCCDCD,A,B,TX,B,C,A,A,ABBCDBBBA,CCCADABCC,21,0,1,1,1,24411,9.9314853913,0.574493,0.41613,780.053415,23.056235,9.4832542108,-0.060142,0.410694,745.240935,23.216396
36421,2019,2,24,6312193,1,61268330,4,1,1095355,2,2,39136276,1,1,1,1,1,12,5,7,5,7,12,5,7,5,7,BCBCBADD,BACCCACB,A,B,TX,A,B,A,A,AABCCCABA,CCBAACAAC,11,0,1,1,1,24411,9.9314853913,0.475024,0.39169,774.542202,21.702105,9.4832542108,-0.529091,0.445771,718.731403,25.199287
36422,2019,2,24,6312193,1,61268330,4,1,1095355,2,2,39136277,1,1,1,1,1,12,5,7,5,7,12,5,7,5,7,BCBCBCCB,BACCCDCC,A,A,TX,A,B,A,A,ABBCDCABA,CCBADAACC,21,0,1,1,1,24411,9.9314853913,0.838589,0.445866,794.686004,24.703798,9.4832542108,0.617003,0.437642,783.519718,24.739757
36423,2019,2,24,6312193,1,61268330,4,1,1095355,2,2,39136278,1,1,1,1,1,12,5,7,5,7,12,5,7,5,7,BCBABAAD,BACCCDCD,A,A,TX,A,A,A,A,ABBBDDDAA,CCBABBACC,21,0,1,1,1,24411,9.9314853913,0.799413,0.420336,792.515406,23.289274,9.4832542108,-0.15377,0.420476,739.948175,23.769369
36424,2019,2,24,6312193,1,61268330,4,1,1095355,2,2,39136279,1,1,1,1,1,12,5,7,5,7,12,5,7,5,7,*CBABABA,BACDCDCD,B,B,TX,B,C,A,A,ABBCDCABA,CCBADDACC,21,0,1,1,1,24411,9.9314853913,-0.628269,0.303625,713.412789,16.822746,9.4832542108,0.958073,0.473565,802.800292,26.770473
36425,2019,2,24,6312193,1,61268330,4,1,1095355,2,2,39136280,1,1,1,1,1,12,5,7,5,7,12,5,7,5,7,BCBCBABD,BACCCDCD,B,B,TX,B,C,A,A,ACBCCCDCA,CCBADDACB,21,2,1,1,1,24411,9.9314853913,0.060064,0.350722,751.550793,19.432218,9.4832542108,0.469944,0.441375,775.206521,24.950783
36426,2019,2,24,6312193,1,61268330,4,1,1095355,2,2,39136281,1,0,1,1,1,12,5,7,5,7,12,5,7,5,7,........,........,A,B,TX,A,B,A,A,ABBCCACBC,CCBADAAAA,21,0,0,1,1,24411,,,,,,9.4832542108,-0.427571,0.407064,724.470295,23.011193
36427,2019,2,24,6312193,1,61268330,4,1,1095355,2,2,39136282,1,1,1,1,1,12,5,7,5,7,12,5,7,5,7,BCBCBCDD,BACCCDCD,A,A,TX,A,B,A,A,ABBCDCDBA,CCAAADACC,21,2,1,1,1,24411,9.9314853913,1.789339,0.595585,847.363571,32.999178,9.4832542108,0.972896,0.470884,803.638231,26.618917
36428,2019,2,24,6312193,1,61268330,4,1,1095355,2,2,39136620,1,1,1,1,1,12,5,7,5,7,12,5,7,5,7,BCCBBDDB,BACCCACD,A,A,TX,A,B,A,A,ABBDDCDCA,CCBAAADCC,11,0,1,1,1,24411,9.9314853913,0.154044,0.370826,756.757879,20.546107,9.4832542108,-0.307839,0.434987,731.238706,24.589671
36429,2019,2,24,6312193,1,61268330,4,1,1095355,2,2,39136621,1,1,1,1,1,12,5,7,5,7,12,5,7,5,7,CBCCBCDD,BACBCDCA,A,B,TX,B,C,A,A,BBCCCACBA,CCBADDCCB,21,2,1,1,1,24411,9.9314853913,-0.421497,0.339201,724.869266,18.793882,9.4832542108,-0.073732,0.416076,744.472697,23.520639
36430,2019,2,24,6312193,1,61268330,4,1,1095355,2,2,39136622,1,1,1,1,1,12,5,7,5,7,12,5,7,5,7,*CBCBADD,BACCCDCD,A,A,TX,A,B,A,A,ABBCDCDBA,CCBADDACC,21,2,1,1,1,24411,9.9314853913,1.084889,0.459066,808.332583,25.435161,9.4832542108,1.707085,0.592336,845.141692,33.484558
36431,2019,2,24,6312193,1,61268330,4,1,1095355,2,2,39136623,1,1,1,1,1,12,5,7,5,7,12,5,7,5,7,BCBCBBDD,BACDCDCC,A,A,NL,*,*,*,*,ABBCCBABC,CCBABABAA,0,.,1,1,1,24411,9.9314853913,0.287392,0.398663,764.146202,22.088453,9.4832542108,-0.94006,0.420125,695.499462,23.749527
36432,2019,2,24,6312193,1,61268330,4,1,1095355,2,2,39136709,1,1,1,1,1,12,5,7,5,7,12,5,7,5,7,BCBCBCBD,BACCCDCC,A,A,TX,A,B,A,A,ABBCDBCBC,CCBAACACA,21,0,1,1,1,24411,9.9314853913,1.249408,0.498689,817.447976,27.630526,9.4832542108,-0.20762,0.407051,736.904053,23.010458
36433,2019,2,24,6312193,1,61268330,4,1,1095355,2,2,39136710,1,0,1,0,1,12,5,7,5,7,12,5,7,5,7,........,........,D,D,BR,.,.,.,.,ABBCBAABC,CCBAD*AAA,11,0,0,1,1,24411,,,,,,9.4832542108,-0.584398,0.412615,715.604917,23.324989
36434,2019,2,24,6312193,1,61268330,4,1,1095355,2,2,39136711,1,0,0,0,0,12,5,7,5,7,12,5,7,5,7,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,24411,,,,,,,,,,
36435,2019,2,24,6312193,1,61268330,4,1,1095355,2,2,39136712,1,0,0,0,0,12,5,7,5,7,12,5,7,5,7,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,24411,,,,,,,,,,
36436,2019,2,24,6312193,1,61268330,4,1,1095355,2,2,39136713,1,0,1,0,1,12,5,7,5,7,12,5,7,5,7,........,........,D,D,BR,.,.,.,.,ABBCCCACA,CCBADDACC,21,2,0,1,1,24411,,,,,,9.4832542108,0.747649,0.45473,790.905093,25.705736
36437,2019,2,24,6312193,1,61268330,4,1,1095355,2,2,39136714,1,0,0,0,0,12,5,7,5,7,12,5,7,5,7,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,24411,,,,,,,,,,
36438,2019,2,24,6312193,1,61268330,4,1,1095355,2,2,39136715,1,1,1,1,1,12,5,7,5,7,12,5,7,5,7,BCBCBCBD,BACCCDCC,A,A,TX,A,B,A,A,AABCDCBCA,CCBADADCB,21,0,1,1,1,24411,9.9314853913,1.249408,0.498689,817.447976,27.630526,9.4832542108,-0.268203,0.439808,733.479316,24.862201
36439,2019,2,24,6312193,1,61268330,4,1,1095355,2,2,39136716,1,1,1,1,1,12,5,7,5,7,12,5,7,5,7,BCBCBCDD,BACCC*CB,A,A,TX,B,C,A,A,ABBCBDDBA,CCBAADACC,21,2,1,1,1,24411,9.9314853913,0.768502,0.439776,790.802741,24.366373,9.4832542108,0.622158,0.426026,783.811128,24.083109
36440,2019,2,24,6312193,1,61268330,4,1,1095355,2,2,39136717,1,1,1,1,1,12,5,7,5,7,12,5,7,5,7,BCBCBCBD,BACCCDCC,A,B,TX,A,A,A,A,ABBCDBBBA,CCBADCDAB,21,0,1,1,1,24411,9.9314853913,0.753153,0.437126,789.952309,24.219547,9.4832542108,-0.252683,0.385622,734.356656,21.799084
36441,2019,2,24,6312193,1,61268330,4,1,1095355,2,2,39136718,1,1,1,1,1,12,5,7,5,7,12,5,7,5,7,BCBCBCBD,BACCCDCD,A,B,TX,B,C,A,A,ABBAABABA,CCBAADACC,11,0,1,1,1,24411,9.9314853913,0.574493,0.41613,780.053415,23.056235,9.4832542108,-0.292111,0.449179,732.127804,25.39194
36442,2019,2,24,6312193,1,61268330,4,1,1095355,2,2,39136719,1,1,1,1,1,12,5,7,5,7,12,5,7,5,7,BCBCDDBA,CCCDCDCA,A,A,TX,A,B,A,A,AACADBDBC,CCBADDDCB,21,2,1,1,1,24411,9.9314853913,-0.324019,0.343304,730.270164,19.021214,9.4832542108,-0.111499,0.411424,742.337741,23.257662
36443,2019,2,24,6312193,1,61268330,4,1,1095355,2,2,39136720,1,1,1,1,1,12,5,7,5,7,12,5,7,5,7,BCBABCAB,CACCC*CB,A,B,TX,B,C,B,A,.BBCCAACA,CCBACACCB,21,0,1,1,1,24411,9.9314853913,-0.353823,0.331902,728.618834,18.389471,9.4832542108,-0.77429,0.433022,704.870385,24.47859
36444,2019,2,24,6312193,1,61268330,4,1,1095355,2,2,39136721,1,1,1,1,1,12,5,7,5,7,12,5,7,5,7,BCBCBCAD,BACCCDCD,B,A,NL,*,*,*,*,ABBCDCCBA,CCBADDABC,11,2,1,1,1,24411,9.9314853913,0.336181,0.417882,766.849422,23.153307,9.4832542108,0.67359,0.437601,786.718562,24.73744
36445,2019,2,24,6312193,1,61268330,4,1,1095355,2,2,39136722,1,1,1,1,1,12,5,7,5,7,12,5,7,5,7,BCBABABB,BACCCDCB,A,A,TX,A,A,A,A,ABBCDCABA,CCBADDABC,21,0,1,1,1,24411,9.9314853913,0.395629,0.382854,770.143217,21.212534,9.4832542108,0.576835,0.438012,781.249034,24.760673
36446,2019,2,24,6312193,1,61268330,4,1,1095355,2,2,39136723,1,1,1,1,1,12,5,7,5,7,12,5,7,5,7,BCBCBADD,BACCCDCA,A,B,TX,A,A,B,A,ABBADCCCA,CCBADAACC,21,0,1,1,1,24411,9.9314853913,0.455917,0.388337,773.483554,21.516327,9.4832542108,0.107886,0.443475,754.739502,25.069495
36447,2019,2,24,6312193,1,61268330,4,1,1095355,2,2,39136724,1,1,1,1,1,12,5,7,5,7,12,5,7,5,7,BCBCBABD,BACCCDCD,A,A,TX,B,C,A,A,ABBCDCDBA,CCBADDAA.,11,0,1,1,1,24411,9.9314853913,0.770801,0.413754,790.93012,22.92459,9.4832542108,0.340037,0.425867,767.862922,24.074121
36448,2019,2,24,6312193,1,61268330,4,1,1095355,2,2,39136725,1,1,1,1,1,12,5,7,5,7,12,5,7,5,7,.CBCBBDD,BBCCCD.D,B,D,NL,*,*,*,*,ABBCDCABA,CCBADDCCC,21,0,1,1,1,24411,9.9314853913,-0.692796,0.322822,709.837584,17.886382,9.4832542108,0.662477,0.438093,786.090348,24.765252
36449,2019,2,24,6312193,1,61268330,4,1,1095355,2,2,39136726,1,1,1,1,1,12,5,7,5,7,12,5,7,5,7,*CB*BACA,AACCCDCD,A,B,TX,B,C,A,A,ABBCCAABC,CCBADCAAA,11,0,1,1,1,24411,9.9314853913,-0.303148,0.330572,731.426549,18.315781,9.4832542108,-0.584398,0.412615,715.604917,23.324989
36450,2019,2,24,6312193,1,61268914,3,1,1062500,2,2,35963306,1,0,1,0,1,3,3,4,3,4,3,3,4,3,4,........,........,D,D,BR,.,.,.,.,DBCCCABBC,AABADBBCC,21,0,0,1,1,24311,,,,,,19.430614647,-1.277495,0.433034,676.424373,24.479269
36451,2019,2,24,6312193,1,61268914,3,1,1062500,2,2,35963307,1,1,0,1,0,3,3,4,3,4,3,3,4,3,4,*CCBABBB,BCDD*DB.,A,A,TX,A,B,B,A,.........,.........,.,.,1,0,1,24311,19.303057554,-0.984813,0.308699,693.657995,17.103878,,,,,
36452,2019,2,24,6312193,1,61268914,3,1,1062500,2,2,35963308,1,0,1,0,1,3,3,4,3,4,3,3,4,3,4,........,........,D,D,BR,.,.,.,.,CBCCDDABB,AABBBBBBA,0,0,0,1,1,24311,,,,,,19.430614647,-1.156533,0.439607,683.262315,24.850838
36453,2019,2,24,6312193,1,61268914,3,1,1062500,2,2,35963309,1,0,1,0,1,3,3,4,3,4,3,3,4,3,4,........,........,D,D,BR,.,.,.,.,CBCDDDDCA,AABACCBBB,21,0,0,1,1,24311,,,,,,19.430614647,0.17894,0.437243,758.756161,24.717202
36454,2019,2,24,6312193,1,61268914,3,1,1062500,2,2,35963310,1,0,0,0,0,3,3,4,3,4,3,3,4,3,4,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,24311,,,,,,,,,,
36455,2019,2,24,6312193,1,61268914,3,1,1062500,2,2,35963311,1,1,0,1,0,3,3,4,3,4,3,3,4,3,4,CDCBCDBD,BCDBCABD,B,A,TX,B,C,A,A,.........,.........,.,.,1,0,1,24311,19.303057554,0.362659,0.409364,768.31647,22.681356,,,,,
36456,2019,2,24,6312193,1,61268914,3,1,1062500,2,2,35963312,1,1,1,1,1,3,3,4,3,4,3,3,4,3,4,CDCBAAB.,B*DACDBD,B,A,TX,A,B,B,A,CBADDDDCA,AABADABBA,12,0,1,1,1,24311,19.303057554,-0.646999,0.312468,712.375028,17.312705,19.430614647,-0.692813,0.417266,709.476253,23.587909
36457,2019,2,24,6312193,1,61268914,3,1,1062500,2,2,35963313,1,1,1,1,1,3,3,4,3,4,3,3,4,3,4,ABABBACB,ACABACAA,D,D,TX,B,C,C,B,BBACDADBA,AABABABCC,12,0,1,1,1,24311,19.303057554,-2.158141,0.369316,628.648199,20.462443,19.430614647,-1.463337,0.412277,665.918786,23.305882
36458,2019,2,24,6312193,1,61268914,3,1,1062500,2,2,35963314,1,1,1,1,1,3,3,4,3,4,3,3,4,3,4,CDCABCBA,BCDBDCAA,B,B,NL,*,*,*,*,CD.DAABCA,AABAAAACB,11,0,1,1,1,24311,19.303057554,-1.096819,0.264014,687.452154,14.628046,19.430614647,-1.340746,0.444151,672.848815,25.107709
36459,2019,2,24,6312193,1,61268914,3,1,1062500,2,2,35963315,1,0,0,0,0,3,3,4,3,4,3,3,4,3,4,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,24311,,,,,,,,,,
36460,2019,2,24,6312193,1,61268914,3,1,1062500,2,2,35963316,1,0,0,0,0,3,3,4,3,4,3,3,4,3,4,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,24311,,,,,,,,,,
36461,2019,2,24,6312193,1,61268914,3,1,1062500,2,2,35963317,1,0,1,0,1,3,3,4,3,4,3,3,4,3,4,........,........,D,D,BR,.,.,.,.,DBCDCABBC,AABADABCC,11,0,0,1,1,24311,,,,,,19.430614647,-1.276465,0.405781,676.482599,22.938666
36462,2019,2,24,6312193,1,61268914,3,1,1062500,2,2,35963318,1,1,0,1,0,3,3,4,3,4,3,3,4,3,4,BDCBADDC,ACDACDBD,D,D,NL,*,*,*,*,.........,.........,.,.,1,0,1,24311,19.303057554,-1.448948,0.335272,667.941979,18.57619,,,,,
36463,2019,2,24,6312193,1,61268914,3,1,1062500,2,2,35963325,1,1,1,1,1,3,3,4,3,4,3,3,4,3,4,CBBCACBB,ACBBDBDD,D,D,NL,*,*,*,*,CCADAAABB,AABCAABBA,0,0,1,1,1,24311,19.303057554,-2.128375,0.392019,630.297423,21.720333,19.430614647,-1.802565,0.438354,646.74234,24.780006
36464,2019,2,24,6312193,1,61268914,3,1,1062500,2,2,35963326,1,0,1,0,1,3,3,4,3,4,3,3,4,3,4,........,........,D,D,BR,.,.,.,.,CACDDDABA,AAB.DABBB,12,0,0,1,1,24311,,,,,,19.430614647,-0.99048,0.433504,692.649236,24.505838
36465,2019,2,24,6312193,1,61268914,3,1,1062500,2,2,35963327,1,1,1,1,1,3,3,4,3,4,3,3,4,3,4,CDCBCDBD,BCDBCDCD,A,A,NL,*,*,*,*,CBCDCAACC,AABBC*BBB,21,0,1,1,1,24311,19.303057554,0.461699,0.462498,773.803913,25.625316,19.430614647,-0.698243,0.431552,709.169297,24.395492
36466,2019,2,24,6312193,1,61268914,3,1,1062500,2,2,35963328,1,1,1,1,1,3,3,4,3,4,3,3,4,3,4,AAAAAADA,BC*DCCAD,D,D,TX,B,C,A,A,CACDAAACB,AABCAABAA,0,0,1,1,1,24311,19.303057554,-1.950175,0.327413,640.170831,18.140752,19.430614647,-1.711167,0.43755,651.909039,24.734557
