CO_UF,NO_UF,CO_MUNICIPIO,NO_MUNICIPIO,DEPENDENCIA_ADM,LOCALIZACAO,MEDIA_5_LP,MEDIA_5_MT,MEDIA_9_LP,MEDIA_9_MT,MEDIA_12_LP,MEDIA_12_MT,nivel_0_LP5,nivel_1_LP5,nivel_2_LP5,nivel_3_LP5,nivel_4_LP5,nivel_5_LP5,nivel_6_LP5,nivel_7_LP5,nivel_8_LP5,nivel_9_LP5,nivel_0_MT5,nivel_1_MT5,nivel_2_MT5,nivel_3_MT5,nivel_4_MT5,nivel_5_MT5,nivel_6_MT5,nivel_7_MT5,nivel_8_MT5,nivel_9_MT5,nivel_10_MT5,nivel_0_LP9,nivel_1_LP9,nivel_2_LP9,nivel_3_LP9,nivel_4_LP9,nivel_5_LP9,nivel_6_LP9,nivel_7_LP9,nivel_8_LP9,nivel_0_MT9,nivel_1_MT9,nivel_2_MT9,nivel_3_MT9,nivel_4_MT9,nivel_5_MT9,nivel_6_MT9,nivel_7_MT9,nivel_8_MT9,nivel_9_MT9,nivel_0_LP12,nivel_1_LP12,nivel_2_LP12,nivel_3_LP12,nivel_4_LP12,nivel_5_LP12,nivel_6_LP12,nivel_7_LP12,nivel_8_LP12,nivel_0_MT12,nivel_1_MT12,nivel_2_MT12,nivel_3_MT12,nivel_4_MT12,nivel_5_MT12,nivel_6_MT12,nivel_7_MT12,nivel_8_MT12,nivel_9_MT12,nivel_10_MT12
24,Rio Grande do Norte,2404002,Frutuoso Gomes,Municipal,Total,"178,59","199,44","254,95","272,2",,,10,20,20,25,10,5,5,5,0,0,0,5,10,45,15,25,0,0,0,0,0,"23,08",0,"23,08","23,08","15,38","7,69",0,"7,69",0,"15,38",0,"7,69","38,46",0,"23,08","15,38",0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404002,Frutuoso Gomes,Municipal,Urbana,"178,59","199,44","254,95","272,2",,,10,20,20,25,10,5,5,5,0,0,0,5,10,45,15,25,0,0,0,0,0,"23,08",0,"23,08","23,08","15,38","7,69",0,"7,69",0,"15,38",0,"7,69","38,46",0,"23,08","15,38",0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404002,Frutuoso Gomes,Total - Estadual e Municipal,Total,"195,76","215,17","259,33","276,2","249,74","239,63","7,96","15,34","20,79","12,17","11,14","9,05","12,62","9,05","1,88",0,0,"5,48","9,45","32,58","15,7","19,12","5,26","5,45","6,95",0,0,"13,63","5,34","26,98","13,63","16,21","13,45","8,01","2,76",0,"10,86","8,01","8,1","24,49","10,68","16,3","10,86","8,01","2,67",0,"26,74","11,46","34,72","11,55","15,54",0,0,0,0,"30,64","19,18","42,45",0,"7,73",0,0,0,0,0,0
24,Rio Grande do Norte,2404002,Frutuoso Gomes,Total - Estadual e Municipal,Urbana,"195,76","215,17","259,33","276,2","249,74","239,63","7,96","15,34","20,79","12,17","11,14","9,05","12,62","9,05","1,88",0,0,"5,48","9,45","32,58","15,7","19,12","5,26","5,45","6,95",0,0,"13,63","5,34","26,98","13,63","16,21","13,45","8,01","2,76",0,"10,86","8,01","8,1","24,49","10,68","16,3","10,86","8,01","2,67",0,"26,74","11,46","34,72","11,55","15,54",0,0,0,0,"30,64","19,18","42,45",0,"7,73",0,0,0,0,0,0
24,Rio Grande do Norte,2404002,Frutuoso Gomes,"Total - Federal, Estadual e Municipal",Total,"195,76","215,17","259,33","276,2","249,74","239,63","7,96","15,34","20,79","12,17","11,14","9,05","12,62","9,05","1,88",0,0,"5,48","9,45","32,58","15,7","19,12","5,26","5,45","6,95",0,0,"13,63","5,34","26,98","13,63","16,21","13,45","8,01","2,76",0,"10,86","8,01","8,1","24,49","10,68","16,3","10,86","8,01","2,67",0,"26,74","11,46","34,72","11,55","15,54",0,0,0,0,"30,64","19,18","42,45",0,"7,73",0,0,0,0,0,0
24,Rio Grande do Norte,2404002,Frutuoso Gomes,"Total - Federal, Estadual e Municipal",Urbana,"195,76","215,17","259,33","276,2","249,74","239,63","7,96","15,34","20,79","12,17","11,14","9,05","12,62","9,05","1,88",0,0,"5,48","9,45","32,58","15,7","19,12","5,26","5,45","6,95",0,0,"13,63","5,34","26,98","13,63","16,21","13,45","8,01","2,76",0,"10,86","8,01","8,1","24,49","10,68","16,3","10,86","8,01","2,67",0,"26,74","11,46","34,72","11,55","15,54",0,0,0,0,"30,64","19,18","42,45",0,"7,73",0,0,0,0,0,0
24,Rio Grande do Norte,2404002,Frutuoso Gomes,"Total - Federal, Estadual, Municipal e Privada",Total,"195,76","215,17","259,33","276,2","249,74","239,63","7,96","15,34","20,79","12,17","11,14","9,05","12,62","9,05","1,88",0,0,"5,48","9,45","32,58","15,7","19,12","5,26","5,45","6,95",0,0,"13,63","5,34","26,98","13,63","16,21","13,45","8,01","2,76",0,"10,86","8,01","8,1","24,49","10,68","16,3","10,86","8,01","2,67",0,"26,74","11,46","34,72","11,55","15,54",0,0,0,0,"30,64","19,18","42,45",0,"7,73",0,0,0,0,0,0
24,Rio Grande do Norte,2404002,Frutuoso Gomes,"Total - Federal, Estadual, Municipal e Privada",Urbana,"195,76","215,17","259,33","276,2","249,74","239,63","7,96","15,34","20,79","12,17","11,14","9,05","12,62","9,05","1,88",0,0,"5,48","9,45","32,58","15,7","19,12","5,26","5,45","6,95",0,0,"13,63","5,34","26,98","13,63","16,21","13,45","8,01","2,76",0,"10,86","8,01","8,1","24,49","10,68","16,3","10,86","8,01","2,67",0,"26,74","11,46","34,72","11,55","15,54",0,0,0,0,"30,64","19,18","42,45",0,"7,73",0,0,0,0,0,0
24,Rio Grande do Norte,2404101,Galinhos,Municipal,Total,,,"233,08","231,24",,,,,,,,,,,,,,,,,,,,,,,,"23,33","23,33","23,33",10,"13,33","3,33","3,33",0,0,20,"26,67",30,"6,67","3,33",10,"3,33",0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404101,Galinhos,Municipal,Urbana,,,"233,08","231,24",,,,,,,,,,,,,,,,,,,,,,,,"23,33","23,33","23,33",10,"13,33","3,33","3,33",0,0,20,"26,67",30,"6,67","3,33",10,"3,33",0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404101,Galinhos,Total - Estadual e Municipal,Total,,,"233,08","231,24",,,,,,,,,,,,,,,,,,,,,,,,"23,33","23,33","23,33",10,"13,33","3,33","3,33",0,0,20,"26,67",30,"6,67","3,33",10,"3,33",0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404101,Galinhos,Total - Estadual e Municipal,Urbana,,,"233,08","231,24",,,,,,,,,,,,,,,,,,,,,,,,"23,33","23,33","23,33",10,"13,33","3,33","3,33",0,0,20,"26,67",30,"6,67","3,33",10,"3,33",0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404101,Galinhos,"Total - Federal, Estadual e Municipal",Total,,,"233,08","231,24",,,,,,,,,,,,,,,,,,,,,,,,"23,33","23,33","23,33",10,"13,33","3,33","3,33",0,0,20,"26,67",30,"6,67","3,33",10,"3,33",0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404101,Galinhos,"Total - Federal, Estadual e Municipal",Urbana,,,"233,08","231,24",,,,,,,,,,,,,,,,,,,,,,,,"23,33","23,33","23,33",10,"13,33","3,33","3,33",0,0,20,"26,67",30,"6,67","3,33",10,"3,33",0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404101,Galinhos,"Total - Federal, Estadual, Municipal e Privada",Total,,,"233,08","231,24",,,,,,,,,,,,,,,,,,,,,,,,"23,33","23,33","23,33",10,"13,33","3,33","3,33",0,0,20,"26,67",30,"6,67","3,33",10,"3,33",0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404101,Galinhos,"Total - Federal, Estadual, Municipal e Privada",Urbana,,,"233,08","231,24",,,,,,,,,,,,,,,,,,,,,,,,"23,33","23,33","23,33",10,"13,33","3,33","3,33",0,0,20,"26,67",30,"6,67","3,33",10,"3,33",0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404200,Goianinha,Estadual,Total,,,"254,19","247,11","239,45","230,23",,,,,,,,,,,,,,,,,,,,,,"14,71","11,76","14,71","23,53","20,59","11,76","2,94",0,0,"14,71","26,47","11,76","11,76","17,65","17,65",0,0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404200,Goianinha,Estadual,Urbana,,,"254,19","247,11","239,45","230,23",,,,,,,,,,,,,,,,,,,,,,"14,71","11,76","14,71","23,53","20,59","11,76","2,94",0,0,"14,71","26,47","11,76","11,76","17,65","17,65",0,0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404200,Goianinha,Municipal,Rural,"171,24","184,89","266,48","267,06",,,"12,28","21,01","24,71","20,83","12,27","4,49","3,41",0,"0,99",0,"1,89","12,76","27,01","29,41","14,59","10,51","3,83",0,0,0,0,"6,06","12,12","12,12","21,21","33,33","12,12",0,"3,03",0,0,"15,15","21,21","21,21","24,24","12,12","3,03",0,"3,03",0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404200,Goianinha,Municipal,Total,"186,55","199,69","247,13","248,29",,,"8,1","13,53","20,87","21,17","18,93","8,2","5,56","2,39","1,05","0,21","0,84","7,23","18,83","26,27","21,78","14,68","7,87","2,08","0,44",0,0,"16,6","14,2","20,66","22,16","14,41","6,72","4,24","1,02",0,"15,41","11,78","23,75","22,56","14,68","8,66","2,14","0,3","0,72",0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404200,Goianinha,Municipal,Urbana,"198,71","211,44","244,87","246,1",,,"4,79","7,59","17,82","21,44","24,21","11,14","7,26","4,29","1,09","0,37",0,"2,83","12,34","23,78","27,48","17,99","11,07","3,73","0,78",0,0,"17,83","14,44","21,65","22,27","12,2","6,09","4,73","0,78",0,"17,21","11,39","24,05","22,72","13,57","8,25","2,03","0,33","0,45",0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404200,Goianinha,Total - Estadual e Municipal,Rural,"171,24","184,89","266,48","267,06",,,"12,28","21,01","24,71","20,83","12,27","4,49","3,41",0,"0,99",0,"1,89","12,76","27,01","29,41","14,59","10,51","3,83",0,0,0,0,"6,06","12,12","12,12","21,21","33,33","12,12",0,"3,03",0,0,"15,15","21,21","21,21","24,24","12,12","3,03",0,"3,03",0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404200,Goianinha,Total - Estadual e Municipal,Total,"186,55","199,69","247,8","248,18","239,45","230,23","8,1","13,53","20,87","21,17","18,93","8,2","5,56","2,39","1,05","0,21","0,84","7,23","18,83","26,27","21,78","14,68","7,87","2,08","0,44",0,0,"16,42","13,97","20,09","22,29","14,99","7,2","4,11","0,92",0,"15,34","13,17","22,62","21,54","14,96","9,51","1,94","0,27","0,65",0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404200,Goianinha,Total - Estadual e Municipal,Urbana,"198,71","211,44","245,84","246,2","239,45","230,23","4,79","7,59","17,82","21,44","24,21","11,14","7,26","4,29","1,09","0,37",0,"2,83","12,34","23,78","27,48","17,99","11,07","3,73","0,78",0,0,"17,5","14,16","20,93","22,41","13,07","6,69","4,54","0,7",0,"16,95","12,97","22,77","21,57","13,99","9,23","1,82","0,3","0,4",0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404200,Goianinha,"Total - Federal, Estadual e Municipal",Rural,"171,24","184,89","266,48","267,06",,,"12,28","21,01","24,71","20,83","12,27","4,49","3,41",0,"0,99",0,"1,89","12,76","27,01","29,41","14,59","10,51","3,83",0,0,0,0,"6,06","12,12","12,12","21,21","33,33","12,12",0,"3,03",0,0,"15,15","21,21","21,21","24,24","12,12","3,03",0,"3,03",0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404200,Goianinha,"Total - Federal, Estadual e Municipal",Total,"186,55","199,69","247,8","248,18","239,45","230,23","8,1","13,53","20,87","21,17","18,93","8,2","5,56","2,39","1,05","0,21","0,84","7,23","18,83","26,27","21,78","14,68","7,87","2,08","0,44",0,0,"16,42","13,97","20,09","22,29","14,99","7,2","4,11","0,92",0,"15,34","13,17","22,62","21,54","14,96","9,51","1,94","0,27","0,65",0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404200,Goianinha,"Total - Federal, Estadual e Municipal",Urbana,"198,71","211,44","245,84","246,2","239,45","230,23","4,79","7,59","17,82","21,44","24,21","11,14","7,26","4,29","1,09","0,37",0,"2,83","12,34","23,78","27,48","17,99","11,07","3,73","0,78",0,0,"17,5","14,16","20,93","22,41","13,07","6,69","4,54","0,7",0,"16,95","12,97","22,77","21,57","13,99","9,23","1,82","0,3","0,4",0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404200,Goianinha,"Total - Federal, Estadual, Municipal e Privada",Rural,"171,24","184,89","266,48","267,06",,,"12,28","21,01","24,71","20,83","12,27","4,49","3,41",0,"0,99",0,"1,89","12,76","27,01","29,41","14,59","10,51","3,83",0,0,0,0,"6,06","12,12","12,12","21,21","33,33","12,12",0,"3,03",0,0,"15,15","21,21","21,21","24,24","12,12","3,03",0,"3,03",0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404200,Goianinha,"Total - Federal, Estadual, Municipal e Privada",Total,"186,55","199,69","247,8","248,18","239,45","230,23","8,1","13,53","20,87","21,17","18,93","8,2","5,56","2,39","1,05","0,21","0,84","7,23","18,83","26,27","21,78","14,68","7,87","2,08","0,44",0,0,"16,42","13,97","20,09","22,29","14,99","7,2","4,11","0,92",0,"15,34","13,17","22,62","21,54","14,96","9,51","1,94","0,27","0,65",0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404200,Goianinha,"Total - Federal, Estadual, Municipal e Privada",Urbana,"198,71","211,44","245,84","246,2","239,45","230,23","4,79","7,59","17,82","21,44","24,21","11,14","7,26","4,29","1,09","0,37",0,"2,83","12,34","23,78","27,48","17,99","11,07","3,73","0,78",0,0,"17,5","14,16","20,93","22,41","13,07","6,69","4,54","0,7",0,"16,95","12,97","22,77","21,57","13,99","9,23","1,82","0,3","0,4",0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404309,Governador Dix-Sept Rosado,Estadual,Total,"222,36","237,44",,,,,0,"6,73","8,9","13,25","15,84","30,95","13,25","8,9","2,17",0,0,0,"2,28","22,46","22,15","15,42","17,81","13,25","6,63",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404309,Governador Dix-Sept Rosado,Estadual,Urbana,"222,36","237,44",,,,,0,"6,73","8,9","13,25","15,84","30,95","13,25","8,9","2,17",0,0,0,"2,28","22,46","22,15","15,42","17,81","13,25","6,63",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404309,Governador Dix-Sept Rosado,Municipal,Rural,"177,5","198,93","245,38","247,59",,,"8,68","4,17","39,24","22,22","13,19","12,5",0,0,0,0,0,"8,68","9,03","34,72","17,36","26,04","4,17",0,0,0,0,"14,39","11,31","34,19","14,91","17,99","3,6","3,6",0,0,"22,37","18,77","14,65","14,91","18,51",0,"7,2",0,"3,6",0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404309,Governador Dix-Sept Rosado,Municipal,Total,"172,51","185,23","243,84","243,54",,,"14,34","19,96","24,5","15,02","10,73","7,43","6,32","0,86","0,86",0,"3,85","16,86","20,56","23,21","19,93","9,2","3,07","3,32",0,0,0,"17,49","13,87","27,12","15,96","14,08","9,41","2,08",0,0,"16,61","23,68","19,47","17,79","16,21",0,"4,17",0,"2,08",0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404309,Governador Dix-Sept Rosado,Municipal,Urbana,"171,47","182,37","241,72","237,97",,,"15,53","23,25","21,42","13,51","10,21","6,37","7,63","1,04","1,04",0,"4,65","18,56","22,97","20,8","20,46","5,69","2,85","4,01",0,0,0,"21,74","17,39","17,39","17,39","8,7","17,39",0,0,0,"8,7","30,43","26,09","21,74","13,04",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404309,Governador Dix-Sept Rosado,Total - Estadual e Municipal,Rural,"177,5","198,93","245,38","247,59",,,"8,68","4,17","39,24","22,22","13,19","12,5",0,0,0,0,0,"8,68","9,03","34,72","17,36","26,04","4,17",0,0,0,0,"14,39","11,31","34,19","14,91","17,99","3,6","3,6",0,0,"22,37","18,77","14,65","14,91","18,51",0,"7,2",0,"3,6",0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404309,Governador Dix-Sept Rosado,Total - Estadual e Municipal,Total,"184,91","198,21","244,95","249,59",,,"10,78","16,67","20,62","14,58",12,"13,28","8,04","2,86","1,18",0,"2,89","12,67","16,02","23,02","20,48","10,75","6,74","5,79","1,65",0,0,"16,41","13,44","25,72","19,81","13,87","9,71","1,04",0,0,"10,97","22,18","17,73","22,22","13,11","9,49","3,25",0,"1,04",0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404309,Governador Dix-Sept Rosado,Total - Estadual e Municipal,Urbana,"186,01","198,1","244,77","250,41",,,"11,09","18,53","17,85","13,44","11,82","13,39","9,24","3,28","1,36",0,"3,32","13,26","17,06","21,28","20,95","8,47","7,12","6,65","1,89",0,0,"17,24","14,3","22,27","21,81","12,19","12,2",0,0,0,"6,33","23,57","18,99","25,2","10,91","13,36","1,65",0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404309,Governador Dix-Sept Rosado,"Total - Federal, Estadual e Municipal",Rural,"177,5","198,93","245,38","247,59",,,"8,68","4,17","39,24","22,22","13,19","12,5",0,0,0,0,0,"8,68","9,03","34,72","17,36","26,04","4,17",0,0,0,0,"14,39","11,31","34,19","14,91","17,99","3,6","3,6",0,0,"22,37","18,77","14,65","14,91","18,51",0,"7,2",0,"3,6",0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404309,Governador Dix-Sept Rosado,"Total - Federal, Estadual e Municipal",Total,"184,91","198,21","244,95","249,59",,,"10,78","16,67","20,62","14,58",12,"13,28","8,04","2,86","1,18",0,"2,89","12,67","16,02","23,02","20,48","10,75","6,74","5,79","1,65",0,0,"16,41","13,44","25,72","19,81","13,87","9,71","1,04",0,0,"10,97","22,18","17,73","22,22","13,11","9,49","3,25",0,"1,04",0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404309,Governador Dix-Sept Rosado,"Total - Federal, Estadual e Municipal",Urbana,"186,01","198,1","244,77","250,41",,,"11,09","18,53","17,85","13,44","11,82","13,39","9,24","3,28","1,36",0,"3,32","13,26","17,06","21,28","20,95","8,47","7,12","6,65","1,89",0,0,"17,24","14,3","22,27","21,81","12,19","12,2",0,0,0,"6,33","23,57","18,99","25,2","10,91","13,36","1,65",0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404309,Governador Dix-Sept Rosado,"Total - Federal, Estadual, Municipal e Privada",Rural,"177,5","198,93","245,38","247,59",,,"8,68","4,17","39,24","22,22","13,19","12,5",0,0,0,0,0,"8,68","9,03","34,72","17,36","26,04","4,17",0,0,0,0,"14,39","11,31","34,19","14,91","17,99","3,6","3,6",0,0,"22,37","18,77","14,65","14,91","18,51",0,"7,2",0,"3,6",0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404309,Governador Dix-Sept Rosado,"Total - Federal, Estadual, Municipal e Privada",Total,"184,91","198,21","244,95","249,59",,,"10,78","16,67","20,62","14,58",12,"13,28","8,04","2,86","1,18",0,"2,89","12,67","16,02","23,02","20,48","10,75","6,74","5,79","1,65",0,0,"16,41","13,44","25,72","19,81","13,87","9,71","1,04",0,0,"10,97","22,18","17,73","22,22","13,11","9,49","3,25",0,"1,04",0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404309,Governador Dix-Sept Rosado,"Total - Federal, Estadual, Municipal e Privada",Urbana,"186,01","198,1","244,77","250,41",,,"11,09","18,53","17,85","13,44","11,82","13,39","9,24","3,28","1,36",0,"3,32","13,26","17,06","21,28","20,95","8,47","7,12","6,65","1,89",0,0,"17,24","14,3","22,27","21,81","12,19","12,2",0,0,0,"6,33","23,57","18,99","25,2","10,91","13,36","1,65",0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404408,Grossos,Estadual,Total,"198,63","201,21","244,87","246,49",,,"9,28","8,55","14,87",14,"24,3","19,58","4,71","2,36",0,"2,36","6,19","9,28","5,45","25,03","19,58","22,68","9,42","2,36",0,0,0,"10,88","25,17","20,75","14,29","17,01","6,12","5,78",0,0,"13,95","11,22","36,39","8,84","20,75","8,84",0,0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404408,Grossos,Estadual,Urbana,"198,63","201,21","244,87","246,49",,,"9,28","8,55","14,87",14,"24,3","19,58","4,71","2,36",0,"2,36","6,19","9,28","5,45","25,03","19,58","22,68","9,42","2,36",0,0,0,"10,88","25,17","20,75","14,29","17,01","6,12","5,78",0,0,"13,95","11,22","36,39","8,84","20,75","8,84",0,0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404408,Grossos,Municipal,Rural,,,"247,71","244,06",,,,,,,,,,,,,,,,,,,,,,,,"10,53","21,05","31,58","15,79","10,53","5,26",0,"5,26",0,"10,53","10,53","21,05","47,37","10,53",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404408,Grossos,Municipal,Total,"187,5","195,79","254,58","253,91",,,"1,94","12,97","33,05","20,66","14,65","6,4","8,83",0,0,"1,49","1,39","3,43","21,12","32,8","26,04","6,31","4,46","4,46",0,0,0,"10,88","8,33","28,16","21,91","19,83","4,32","4,48","2,08",0,"6,4","13,12",24,"34,41","13,12","4,48","2,24","2,24",0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404408,Grossos,Municipal,Urbana,"187,5","195,79","259,08","260,37",,,"1,94","12,97","33,05","20,66","14,65","6,4","8,83",0,0,"1,49","1,39","3,43","21,12","32,8","26,04","6,31","4,46","4,46",0,0,0,"11,11",0,"25,93","25,93","25,93","3,7","7,41",0,0,"3,7","14,81","25,93","25,93","14,81","7,41","3,7","3,7",0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404408,Grossos,Total - Estadual e Municipal,Rural,,,"247,71","244,06",,,,,,,,,,,,,,,,,,,,,,,,"10,53","21,05","31,58","15,79","10,53","5,26",0,"5,26",0,"10,53","10,53","21,05","47,37","10,53",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404408,Grossos,Total - Estadual e Municipal,Total,"191,76","197,86","250,05","250,45",,,"4,75","11,28","26,11","18,12","18,34","11,44","7,25","0,9",0,"1,82","3,22","5,67","15,13","29,83","23,57","12,56","6,36","3,66",0,0,0,"10,88","16,19","24,7","18,35","18,51","5,16","5,09","1,11",0,"9,92","12,23","29,78","22,48","16,68","6,51","1,19","1,19",0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404408,Grossos,Total - Estadual e Municipal,Urbana,"191,76","197,86","250,68","252,16",,,"4,75","11,28","26,11","18,12","18,34","11,44","7,25","0,9",0,"1,82","3,22","5,67","15,13","29,83","23,57","12,56","6,36","3,66",0,0,0,"10,98","14,89","22,86","19,04","20,65","5,13","6,45",0,0,"9,76","12,69","32,12","15,82","18,32","8,26","1,51","1,51",0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404408,Grossos,"Total - Federal, Estadual e Municipal",Rural,,,"247,71","244,06",,,,,,,,,,,,,,,,,,,,,,,,"10,53","21,05","31,58","15,79","10,53","5,26",0,"5,26",0,"10,53","10,53","21,05","47,37","10,53",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404408,Grossos,"Total - Federal, Estadual e Municipal",Total,"191,76","197,86","250,05","250,45",,,"4,75","11,28","26,11","18,12","18,34","11,44","7,25","0,9",0,"1,82","3,22","5,67","15,13","29,83","23,57","12,56","6,36","3,66",0,0,0,"10,88","16,19","24,7","18,35","18,51","5,16","5,09","1,11",0,"9,92","12,23","29,78","22,48","16,68","6,51","1,19","1,19",0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404408,Grossos,"Total - Federal, Estadual e Municipal",Urbana,"191,76","197,86","250,68","252,16",,,"4,75","11,28","26,11","18,12","18,34","11,44","7,25","0,9",0,"1,82","3,22","5,67","15,13","29,83","23,57","12,56","6,36","3,66",0,0,0,"10,98","14,89","22,86","19,04","20,65","5,13","6,45",0,0,"9,76","12,69","32,12","15,82","18,32","8,26","1,51","1,51",0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404408,Grossos,"Total - Federal, Estadual, Municipal e Privada",Rural,,,"247,71","244,06",,,,,,,,,,,,,,,,,,,,,,,,"10,53","21,05","31,58","15,79","10,53","5,26",0,"5,26",0,"10,53","10,53","21,05","47,37","10,53",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404408,Grossos,"Total - Federal, Estadual, Municipal e Privada",Total,"191,76","197,86","250,05","250,45",,,"4,75","11,28","26,11","18,12","18,34","11,44","7,25","0,9",0,"1,82","3,22","5,67","15,13","29,83","23,57","12,56","6,36","3,66",0,0,0,"10,88","16,19","24,7","18,35","18,51","5,16","5,09","1,11",0,"9,92","12,23","29,78","22,48","16,68","6,51","1,19","1,19",0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404408,Grossos,"Total - Federal, Estadual, Municipal e Privada",Urbana,"191,76","197,86","250,68","252,16",,,"4,75","11,28","26,11","18,12","18,34","11,44","7,25","0,9",0,"1,82","3,22","5,67","15,13","29,83","23,57","12,56","6,36","3,66",0,0,0,"10,98","14,89","22,86","19,04","20,65","5,13","6,45",0,0,"9,76","12,69","32,12","15,82","18,32","8,26","1,51","1,51",0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404507,Guamaré,Estadual,Rural,,,,,"242,03","226,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36,67","23,33","13,33",20,0,"6,67",0,0,0,"46,67","23,33",20,"6,67",0,"3,33",0,0,0,0,0
24,Rio Grande do Norte,2404507,Guamaré,Estadual,Total,,,,,"259,07","253,72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,87","19,42","14,32","26,33","12,32","5,74",0,0,0,"27,87","19,65","23,12","16,64","5,23","6,23",0,"1,27",0,0,0
24,Rio Grande do Norte,2404507,Guamaré,Municipal,Rural,"177,55","188,51","245,93","243,12",,,"9,13","21,93","25,55","16,33","11,81","7,3","3,86","2,96","1,15",0,"1,09","15,21","23,5","29,58","12,43","8,55","6,92","2,18","0,54",0,0,"14,29","17,95","19,69","22,01","12,55","9,46","2,7","1,35",0,"17,12","17,95","20,79","13,9","16,73","13,51",0,0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2404507,Guamaré,Municipal,Total,"176,82",189,"250,89","250,09",,,"10,6","21,82","22,71","17,92","11,98","6,79","3,77","3,62","0,8",0,"3,67","14,5","21,6","26,69","13,74","9,63","6,97","2,84","0,38",0,0,"11,01","13,48","25,22","23,45","12,45","11,02","2,74","0,63",0,"13,16","15,62","19,91","19,64","16,54","12,9","2,23",0,0,0,,,,,,,,,,,,,,,,,,,,
