,ID_SAEB,ID_REGIAO,ID_UF,ID_MUNICIPIO,ID_AREA,ID_ESCOLA,ID_DEPENDENCIA_ADM,ID_LOCALIZACAO,PC_FORMACAO_DOCENTE_INICIAL,PC_FORMACAO_DOCENTE_FINAL,PC_FORMACAO_DOCENTE_MEDIO,NIVEL_SOCIO_ECONOMICO,NU_MATRICULADOS_CENSO_5EF,NU_PRESENTES_5EF,TAXA_PARTICIPACAO_5EF,NIVEL_0_LP5,NIVEL_1_LP5,NIVEL_2_LP5,NIVEL_3_LP5,NIVEL_4_LP5,NIVEL_5_LP5,NIVEL_6_LP5,NIVEL_7_LP5,NIVEL_8_LP5,NIVEL_9_LP5,NIVEL_0_MT5,NIVEL_1_MT5,NIVEL_2_MT5,NIVEL_3_MT5,NIVEL_4_MT5,NIVEL_5_MT5,NIVEL_6_MT5,NIVEL_7_MT5,NIVEL_8_MT5,NIVEL_9_MT5,NIVEL_10_MT5,NU_MATRICULADOS_CENSO_9EF,NU_PRESENTES_9EF,TAXA_PARTICIPACAO_9EF,NIVEL_0_LP9,NIVEL_1_LP9,NIVEL_2_LP9,NIVEL_3_LP9,NIVEL_4_LP9,NIVEL_5_LP9,NIVEL_6_LP9,NIVEL_7_LP9,NIVEL_8_LP9,NIVEL_0_MT9,NIVEL_1_MT9,NIVEL_2_MT9,NIVEL_3_MT9,NIVEL_4_MT9,NIVEL_5_MT9,NIVEL_6_MT9,NIVEL_7_MT9,NIVEL_8_MT9,NIVEL_9_MT9,NU_MATRICULADOS_CENSO_EMT,NU_PRESENTES_EMT,TAXA_PARTICIPACAO_EMT,NIVEL_0_LPEMT,NIVEL_1_LPEMT,NIVEL_2_LPEMT,NIVEL_3_LPEMT,NIVEL_4_LPEMT,NIVEL_5_LPEMT,NIVEL_6_LPEMT,NIVEL_7_LPEMT,NIVEL_8_LPEMT,NIVEL_0_MTEMT,NIVEL_1_MTEMT,NIVEL_2_MTEMT,NIVEL_3_MTEMT,NIVEL_4_MTEMT,NIVEL_5_MTEMT,NIVEL_6_MTEMT,NIVEL_7_MTEMT,NIVEL_8_MTEMT,NIVEL_9_MTEMT,NIVEL_10_MTEMT,NU_MATRICULADOS_CENSO_EMI,NU_PRESENTES_EMI,TAXA_PARTICIPACAO_EMI,NIVEL_0_LPEMI,NIVEL_1_LPEMI,NIVEL_2_LPEMI,NIVEL_3_LPEMI,NIVEL_4_LPEMI,NIVEL_5_LPEMI,NIVEL_6_LPEMI,NIVEL_7_LPEMI,NIVEL_8_LPEMI,NIVEL_0_MTEMI,NIVEL_1_MTEMI,NIVEL_2_MTEMI,NIVEL_3_MTEMI,NIVEL_4_MTEMI,NIVEL_5_MTEMI,NIVEL_6_MTEMI,NIVEL_7_MTEMI,NIVEL_8_MTEMI,NIVEL_9_MTEMI,NIVEL_10_MTEMI,NU_MATRICULADOS_CENSO_EM,NU_PRESENTES_EM,TAXA_PARTICIPACAO_EM,NIVEL_0_LPEM,NIVEL_1_LPEM,NIVEL_2_LPEM,NIVEL_3_LPEM,NIVEL_4_LPEM,NIVEL_5_LPEM,NIVEL_6_LPEM,NIVEL_7_LPEM,NIVEL_8_LPEM,NIVEL_0_MTEM,NIVEL_1_MTEM,NIVEL_2_MTEM,NIVEL_3_MTEM,NIVEL_4_MTEM,NIVEL_5_MTEM,NIVEL_6_MTEM,NIVEL_7_MTEM,NIVEL_8_MTEM,NIVEL_9_MTEM,NIVEL_10_MTEM,MEDIA_5EF_LP,MEDIA_5EF_MT,MEDIA_9EF_LP,MEDIA_9EF_MT,MEDIA_EMT_LP,MEDIA_EMT_MT,MEDIA_EMI_LP,MEDIA_EMI_MT,MEDIA_EM_LP,MEDIA_EM_MT
18741,2019,2,24,2414902,2,24021458,3,1,50.0,33.3,,N�vel IV,21.0,21.0,1.0,4.76,0.0,19.05,4.76,23.81,23.81,23.81,0.0,0.0,0.0,0.0,4.76,9.52,9.52,9.52,38.1,23.81,4.76,0.0,0.0,0.0,29.0,28.0,0.9655172414,0.0,21.43,21.43,17.86,17.86,3.57,17.86,0.0,0.0,17.86,7.14,25.0,17.86,17.86,3.57,7.14,3.57,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.56,227.95,265.38,255.47,,,,,,
18742,2019,2,24,2415008,2,24063010,2,1,100.0,46.2,55.9,N�vel III,22.0,22.0,1.0,4.55,13.64,31.82,18.18,13.64,18.18,0.0,0.0,0.0,0.0,0.0,9.09,27.27,27.27,22.73,13.64,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,22.0,16.0,0.7272727273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,16.0,0.7272727273,,,,,,,,,,,,,,,,,,,,,181.51,190.7,,,,,,,,
18743,2019,2,24,2415008,2,24063592,3,1,25.0,15.1,,N�vel III,26.0,23.0,0.8846153846,21.74,21.74,21.74,17.39,13.04,0.0,0.0,4.35,0.0,0.0,4.35,17.39,30.43,21.74,13.04,13.04,0.0,0.0,0.0,0.0,0.0,43.0,34.0,0.7906976744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.19,178.83,,,,,,,,
18744,2019,2,24,6312105,2,61279519,3,1,,44.4,,N�vel IV,,,,,,,,,,,,,,,,,,,,,,,,,53.0,39.0,0.7358490566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18745,2019,2,24,6312106,2,61253396,3,1,64.7,,,N�vel IV,71.0,53.0,0.7464788732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18746,2019,2,24,6312106,2,61258763,3,1,78.8,,,N�vel IV,88.0,70.0,0.7954545455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18747,2019,2,24,6312106,2,61304101,3,1,71.4,,,N�vel IV,66.0,52.0,0.7878787879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18748,2019,2,24,6312106,2,61304268,2,1,82.1,66.0,,N�vel III,47.0,35.0,0.7446808511,,,,,,,,,,,,,,,,,,,,,,21.0,11.0,0.5238095238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18749,2019,2,24,6312107,2,61313864,3,2,12.5,24.5,,N�vel III,,,,,,,,,,,,,,,,,,,,,,,,,15.0,10.0,0.6666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18750,2019,2,24,6312107,2,61318219,2,1,,55.2,,N�vel III,,,,,,,,,,,,,,,,,,,,,,,,,54.0,36.0,0.6666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18751,2019,2,24,6312109,2,61258395,2,1,,,68.5,N�vel III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,49.0,0.6282051282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,49.0,0.6282051282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18752,2019,2,24,6312109,2,61283883,2,1,,57.8,,N�vel II,,,,,,,,,,,,,,,,,,,,,,,,,20.0,15.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18753,2019,2,24,6312109,2,61321943,3,1,71.1,,,N�vel IV,41.0,32.0,0.7804878049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18754,2019,2,24,6312110,2,61295352,3,1,61.8,,,N�vel III,23.0,14.0,0.6086956522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18755,2019,2,24,6312111,2,61266939,2,1,,,64.8,N�vel III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,50.0,0.6493506494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,50.0,0.6493506494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18756,2019,2,24,6312112,2,61286448,2,1,,,100.0,N�vel III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,35.0,0.3977272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,35.0,0.3977272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18757,2019,2,24,6312114,2,61264320,2,1,100.0,83.3,,N�vel III,34.0,21.0,0.6176470588,,,,,,,,,,,,,,,,,,,,,,17.0,13.0,0.7647058824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18758,2019,2,24,6312114,2,61267950,3,1,,21.1,,N�vel IV,,,,,,,,,,,,,,,,,,,,,,,,,53.0,40.0,0.7547169811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18759,2019,2,24,6312114,2,61273614,1,1,,,76.8,N�vel IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,207.0,0.69,,,,,,,,,,,,,,,,,,,,,300.0,207.0,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18760,2019,2,24,6312114,2,61302453,2,1,,,68.1,N�vel III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.0,109.0,0.6374269006,,,,,,,,,,,,,,,,,,,,,24.0,13.0,0.5416666667,,,,,,,,,,,,,,,,,,,,,195.0,122.0,0.6256410256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18761,2019,2,24,6312115,2,61286478,2,1,,43.2,,N�vel IV,,,,,,,,,,,,,,,,,,,,,,,,,25.0,19.0,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18762,2019,2,24,6312115,2,61290595,2,1,71.4,,,N�vel IV,45.0,32.0,0.7111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18763,2019,2,24,6312115,2,61295510,3,1,,34.8,,N�vel IV,,,,,,,,,,,,,,,,,,,,,,,,,83.0,63.0,0.7590361446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18764,2019,2,24,6312115,2,61300198,2,1,,74.4,53.5,N�vel III,,,,,,,,,,,,,,,,,,,,,,,,,34.0,27.0,0.7941176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18765,2019,2,24,6312115,2,61303209,2,1,,55.6,59.3,N�vel III,,,,,,,,,,,,,,,,,,,,,,,,,19.0,5.0,0.2631578947,,,,,,,,,,,,,,,,,,,,58.0,36.0,0.6206896552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,36.0,0.6206896552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18766,2019,2,24,6312115,2,61317583,3,1,75.0,,,N�vel III,57.0,44.0,0.7719298246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18767,2019,2,24,6312115,2,61318761,3,2,,44.4,,N�vel III,,,,,,,,,,,,,,,,,,,,,,,,,14.0,11.0,0.7857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18768,2019,2,24,6312117,2,61251085,2,1,,,72.7,N�vel II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,70.0,0.6862745098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,70.0,0.6862745098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18769,2019,2,24,6312118,2,61257303,3,2,100.0,,,N�vel III,25.0,16.0,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18770,2019,2,24,6312118,2,61271628,2,1,,,80.0,N�vel III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,63.0,0.7325581395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,63.0,0.7325581395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18771,2019,2,24,6312118,2,61271629,2,1,,51.5,,N�vel IV,,,,,,,,,,,,,,,,,,,,,,,,,37.0,27.0,0.7297297297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18772,2019,2,24,6312119,2,61317166,3,1,,49.1,,N�vel III,,,,,,,,,,,,,,,,,,,,,,,,,235.0,184.0,0.7829787234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18773,2019,2,24,6312119,2,61319085,2,1,,,75.2,N�vel III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.0,164.0,0.7735849057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.0,164.0,0.7735849057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18774,2019,2,24,6312121,2,61282735,3,2,87.5,,,N�vel III,25.0,19.0,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18775,2019,2,24,6312122,2,61301961,3,2,0.0,18.9,,N�vel III,17.0,13.0,0.7647058824,,,,,,,,,,,,,,,,,,,,,,14.0,8.0,0.5714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18776,2019,2,24,6312122,2,61317380,2,1,,,40.5,N�vel II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,14.0,0.6666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,14.0,0.6666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18777,2019,2,24,6312123,2,61308524,2,1,,71.4,75.9,N�vel III,,,,,,,,,,,,,,,,,,,,,,,,,45.0,34.0,0.7555555556,,,,,,,,,,,,,,,,,,,,49.0,37.0,0.7551020408,,,,,,,,,,,,,,,,,,,,,14.0,9.0,0.6428571429,,,,,,,,,,,,,,,,,,,,,63.0,46.0,0.7301587302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18778,2019,2,24,6312125,2,61322484,3,2,0.0,16.7,,N�vel III,22.0,15.0,0.6818181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18779,2019,2,24,6312127,2,61268529,2,1,,66.0,,N�vel III,,,,,,,,,,,,,,,,,,,,,,,,,58.0,45.0,0.775862069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18780,2019,2,24,6312127,2,61315306,3,1,66.7,0.0,,N�vel II,13.0,10.0,0.7692307692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18781,2019,2,24,6312127,2,61315952,2,1,,,77.5,N�vel III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.0,184.0,0.6301369863,,,,,,,,,,,,,,,,,,,,,16.0,6.0,0.375,,,,,,,,,,,,,,,,,,,,,308.0,190.0,0.6168831169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18782,2019,2,24,6312127,2,61319103,2,1,,91.7,,N�vel IV,,,,,,,,,,,,,,,,,,,,,,,,,38.0,28.0,0.7368421053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18783,2019,2,24,6312127,2,61320487,2,2,100.0,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,8.0,0.6153846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18784,2019,2,24,6312128,2,61251210,2,1,,,69.0,N�vel III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,67.0,0.592920354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,67.0,0.592920354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18785,2019,2,24,6312129,2,61256496,3,1,100.0,,,N�vel IV,18.0,14.0,0.7777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18786,2019,2,24,6312129,2,61274509,3,1,100.0,,,,17.0,9.0,0.5294117647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18787,2019,2,24,6312129,2,61290217,3,1,83.0,,,N�vel III,27.0,20.0,0.7407407407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18788,2019,2,24,6312129,2,61295344,1,2,,,78.0,N�vel IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.0,104.0,0.5333333333,,,,,,,,,,,,,,,,,,,,,195.0,104.0,0.5333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18789,2019,2,24,6312129,2,61308229,3,1,,76.4,,N�vel III,,,,,,,,,,,,,,,,,,,,,,,,,72.0,51.0,0.7083333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18790,2019,2,24,6312130,2,61255312,2,1,,,57.1,N�vel III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.0,116.0,0.7483870968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.0,116.0,0.7483870968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18791,2019,2,24,6312130,2,61311652,2,1,100.0,47.2,,N�vel III,26.0,20.0,0.7692307692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18792,2019,2,24,6312130,2,61313245,3,2,60.0,22.2,,N�vel III,,,,,,,,,,,,,,,,,,,,,,,,,20.0,13.0,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18793,2019,2,24,6312131,2,61320713,3,2,,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,9.0,0.6428571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18794,2019,2,24,6312132,2,61289677,2,1,,,81.3,N�vel III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,66.0,0.7586206897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,66.0,0.7586206897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18795,2019,2,24,6312133,2,61251140,3,2,56.3,,,N�vel IV,37.0,28.0,0.7567567568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18796,2019,2,24,6312133,2,61257979,2,2,,84.9,73.9,N�vel III,,,,,,,,,,,,,,,,,,,,,,,,,59.0,44.0,0.7457627119,,,,,,,,,,,,,,,,,,,,90.0,62.0,0.6888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,62.0,0.6888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18797,2019,2,24,6312133,2,61275885,2,1,,,92.8,N�vel III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.0,254.0,0.6902173913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.0,254.0,0.6902173913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18798,2019,2,24,6312133,2,61279344,2,1,100.0,,82.4,N�vel III,59.0,46.0,0.7796610169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,28.0,0.5283018868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,28.0,0.5283018868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18799,2019,2,24,6312133,2,61283515,1,1,,,71.9,N�vel IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0,128.0,0.5333333333,,,,,,,,,,,,,,,,,,,,,240.0,128.0,0.5333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18800,2019,2,24,6312133,2,61286514,2,1,,,82.1,N�vel IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,53.0,0.7571428571,,,,,,,,,,,,,,,,,,,,,70.0,53.0,0.7571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18801,2019,2,24,6312133,2,61296819,2,1,,91.9,,N�vel III,,,,,,,,,,,,,,,,,,,,,,,,,155.0,112.0,0.7225806452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18802,2019,2,24,6312133,2,61299361,3,2,86.5,,,N�vel III,26.0,20.0,0.7692307692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18803,2019,2,24,6312133,2,61305778,3,2,70.6,,,N�vel III,35.0,27.0,0.7714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18804,2019,2,24,6312133,2,61307444,3,2,,39.8,,N�vel III,,,,,,,,,,,,,,,,,,,,,,,,,52.0,41.0,0.7884615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18805,2019,2,24,6312133,2,61308792,3,2,84.3,,,,21.0,10.0,0.4761904762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
